OrphaCode,Disease Name,Orpha Epi Type,Orpha Epi Class,Orpha Epi Rate,Orpha Loc,Source,PMID
401948,Hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25834911[PMID],25834911
401945,Moyamoya disease with early-onset achalasia,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24581742[PMID],24581742
401986,1p31p32 microdeletion syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24462883[PMID],24462883
401979,"Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type",Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_18925669[PMID]_2445848[PMID],18925669
401979,"Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type",Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_18925669[PMID]_2445848[PMID],2445848
401973,MEND syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_22229330[PMID]_24459067[PMID]_24700572[PMID]_27276700[PMID],22229330
401973,MEND syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_22229330[PMID]_24459067[PMID]_24700572[PMID]_27276700[PMID],24459067
401973,MEND syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_22229330[PMID]_24459067[PMID]_24700572[PMID]_27276700[PMID],24700572
401973,MEND syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_22229330[PMID]_24459067[PMID]_24700572[PMID]_27276700[PMID],27276700
401964,Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24500646[PMID]_15111691[PMID]_14557576[PMID],24500646
401964,Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24500646[PMID]_15111691[PMID]_14557576[PMID],15111691
401964,Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24500646[PMID]_15111691[PMID]_14557576[PMID],14557576
402003,Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21801157[PMID]_19609311[PMID],21801157
402003,Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21801157[PMID]_19609311[PMID],19609311
401996,Karyomegalic interstitial nephritis,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_22772369[PMID],22772369
402035,Eosinophilic colitis,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_22012125[PMID],22012125
402082,Progressive myoclonic epilepsy type 5,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21276947[PMID],21276947
402364,Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20950787[PMID],20950787
404473,Severe intellectual disability-progressive spastic diplegia syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24668549[PMID]_23033978[PMID]_24614104[PMID],24668549
404473,Severe intellectual disability-progressive spastic diplegia syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24668549[PMID]_23033978[PMID]_24614104[PMID],23033978
404473,Severe intellectual disability-progressive spastic diplegia syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24668549[PMID]_23033978[PMID]_24614104[PMID],24614104
404463,Multisystemic smooth muscle dysfunction syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20734336[PMID],20734336
404466,Female infertility due to zona pellucida defect,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24670168[PMID],24670168
404451,FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24084572[PMID],24084572
404454,Alacrimia-choreoathetosis-liver dysfunction syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24651605[PMID]_22581936[PMID],24651605
404454,Alacrimia-choreoathetosis-liver dysfunction syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24651605[PMID]_22581936[PMID],22581936
404443,Tatton-Brown-Rahman syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24614070[PMID]_27991732[PMID]_28941052[PMID],24614070
404443,Tatton-Brown-Rahman syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24614070[PMID]_27991732[PMID]_28941052[PMID],27991732
404443,Tatton-Brown-Rahman syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24614070[PMID]_27991732[PMID]_28941052[PMID],28941052
404448,ADNP syndrome,Point prevalence,1-9 / 100 000,0.0,Worldwide,24531329[PMID]_[EXPERT],24531329
404437,Diffuse cerebral and cerebellar atrophy-intractable seizures-progressive microcephaly syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24656866[PMID],24656866
404440,Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24680889[PMID],24680889
404553,Vasculitis due to ADA2 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_28516235[PMID],28516235
404546,DITRA,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25848350[PMID],25848350
404521,Spinal muscular atrophy with respiratory distress type 2,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24647030[PMID],24647030
404507,Chondromyxoid fibroma,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24658000[PMID],24658000
404499,Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to RUBCN deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23728897[PMID],23728897
404493,Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to TUD deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24658003[PMID],24658003
404476,Global developmental delay-lung cysts-overgrowth-Wilms tumor syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24676357[PMID],24676357
411593,Insulin autoimmune syndrome,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_24111525[PMID],24111525
411629,Infantile nephropathic cystinosis,Prevalence at birth,1-9 / 1 000 000,0.0,Europe,[EXPERT]_12110740[PMID],12110740
411493,Pontocerebellar hypoplasia type 10,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24766809[PMID]_24766810[PMID],24766809
411493,Pontocerebellar hypoplasia type 10,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24766809[PMID]_24766810[PMID],24766810
411777,Generalized eruptive keratoacanthoma,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25070745[PMID],25070745
411712,Maternal riboflavin deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21089064[PMID]_29122468[PMID],21089064
411712,Maternal riboflavin deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21089064[PMID]_29122468[PMID],29122468
411788,Familial isolated trichomegaly,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_ 24989505[PMID],24989505
411986,Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24814191[PMID],24814191
412035,13q12.3 microdeletion syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24664804[PMID],24664804
412022,Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24768550[PMID],24768550
411696,Proton-pump inhibitor-responsive esophageal eosinophilia,Point prevalence,Unknown,0.0,Worldwide,23567357[PMID]_25132757[PMID],23567357
411696,Proton-pump inhibitor-responsive esophageal eosinophilia,Point prevalence,Unknown,0.0,Worldwide,23567357[PMID]_25132757[PMID],25132757
411709,Renal agenesis,Prevalence at birth,1-5 / 10 000,0.0,Worldwide,24370773[PMID],24370773
411709,Renal agenesis,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_24370773[PMID],24370773
371364,Hypotonia-speech impairment-severe cognitive delay syndrome,Point prevalence,Unknown,0.0,Worldwide,23749988[PMID]_24075186[PMID],23749988
371364,Hypotonia-speech impairment-severe cognitive delay syndrome,Point prevalence,Unknown,0.0,Worldwide,23749988[PMID]_24075186[PMID],24075186
391677,Short stature-optic atrophy-Pelger-Huët anomaly syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20577004[PMID]_29955634[PMID]_27789416[PMID],20577004
391677,Short stature-optic atrophy-Pelger-Huët anomaly syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20577004[PMID]_29955634[PMID]_27789416[PMID],29955634
391677,Short stature-optic atrophy-Pelger-Huët anomaly syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20577004[PMID]_29955634[PMID]_27789416[PMID],27789416
391490,Adult-onset myasthenia gravis,Point prevalence,1-5 / 10 000,31.8,Serbia,23363926[PMID],23363926
391490,Adult-onset myasthenia gravis,Annual incidence,1-9 / 100 000,1.33,Serbia,23363926[PMID],23363926
391487,Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome,Point prevalence,<1 / 1 000 000,0.0,Europe,ORPHANET_23534974[PMID],23534974
391646,Feingold syndrome type 2,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_28159702[PMID],28159702
391665,Homozygous familial hypercholesterolemia,Point prevalence,1-9 / 1 000 000,0.1,Worldwide,23956253[PMID],23956253
391665,Homozygous familial hypercholesterolemia,Point prevalence,1-9 / 1 000 000,0.22,Spain,27784735[PMID],27784735
391665,Homozygous familial hypercholesterolemia,Point prevalence,1-9 / 1 000 000,0.625,Denmark,23956253[PMID],23956253
391665,Homozygous familial hypercholesterolemia,Point prevalence,1-9 / 1 000 000,0.33,Netherlands,24585268[PMID],24585268
391665,Homozygous familial hypercholesterolemia,Point prevalence,1-9 / 1 000 000,0.125,Germany,23662069[PMID],23662069
391372,Intellectual disability-severe speech delay-mild dysmorphism syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_28735298[PMID],28735298
391376,Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_28776279[PMID],28776279
391408,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25053765[PMID]_26159176[PMID],25053765
391408,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25053765[PMID]_26159176[PMID],26159176
391417,HSD10 disease,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_27306202[PMID]_27295195[PMID],27306202
391417,HSD10 disease,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_27306202[PMID]_27295195[PMID],27295195
391320,East Texas bleeding disorder,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25634741[PMID],25634741
391330,X-linked osteoporosis with fractures,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24088043[PMID]_24616189[PMID]_25209159[PMID],24088043
391330,X-linked osteoporosis with fractures,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24088043[PMID]_24616189[PMID]_25209159[PMID],24616189
391330,X-linked osteoporosis with fractures,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24088043[PMID]_24616189[PMID]_25209159[PMID],25209159
398063,Refractory celiac disease,Point prevalence,Unknown,0.0,Worldwide,23609613[PMID],23609613
398058,Squamous cell carcinoma of the penis,Annual incidence,1-9 / 1 000 000,0.57,Europe,22119351[PMID]_RARECARE Surveillance of Rare Cancers in Europe 2003[REG],22119351
398053,Adenocarcinoma of the penis,Annual incidence,<1 / 1 000 000,0.0,Europe,22119351[PMID]_RARECARE Surveillance of Rare Cancers in Europe 2003[REG],22119351
398043,Malignant tumor of penis,Annual incidence,1-9 / 100 000,4.85,Brazil,26076979[PMID]_18986562[PMID],26076979
398043,Malignant tumor of penis,Annual incidence,1-9 / 100 000,4.85,Brazil,26076979[PMID]_18986562[PMID],18986562
398043,Malignant tumor of penis,Annual incidence,1-9 / 100 000,3.5,Uganda,26076979[PMID]_10789729[PMID],26076979
398043,Malignant tumor of penis,Annual incidence,1-9 / 100 000,3.5,Uganda,26076979[PMID]_10789729[PMID],10789729
398043,Malignant tumor of penis,Annual incidence,1-9 / 100 000,1.075,Europe,26076979[PMID]_IARC International Agency for research on cancer 2002[INST],26076979
398043,Malignant tumor of penis,Annual incidence,1-9 / 100 000,1.21,United Kingdom,26076979[PMID]_24101363[PMID],26076979
398043,Malignant tumor of penis,Annual incidence,1-9 / 100 000,1.21,United Kingdom,26076979[PMID]_24101363[PMID],24101363
398043,Malignant tumor of penis,Annual incidence,1-9 / 1 000 000,0.58,United States,26076979[PMID]_17826651[PMID],26076979
398043,Malignant tumor of penis,Annual incidence,1-9 / 1 000 000,0.58,United States,26076979[PMID]_17826651[PMID],17826651
397973,Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_11746007[PMID],11746007
397968,Charcot-Marie-Tooth disease type 2R,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23562820[PMID],23562820
397964,Combined immunodeficiency due to MALT1 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23727036[PMID]_24332264[PMID],23727036
397964,Combined immunodeficiency due to MALT1 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23727036[PMID]_24332264[PMID],24332264
397959,TCR-alpha-beta-positive T-cell deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21206088[PMID],21206088
397951,Microcephaly-thin corpus callosum-intellectual disability syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24084144[PMID],24084144
397946,Autosomal spastic paraplegia type 58,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24482476[PMID],24482476
397941,MAN1B1-CDG,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21763484[PMID]_24348268[PMID]_26307094[PMID],21763484
397941,MAN1B1-CDG,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21763484[PMID]_24348268[PMID]_26307094[PMID],24348268
397941,MAN1B1-CDG,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21763484[PMID]_24348268[PMID]_26307094[PMID],26307094
397937,Polyglucosan body myopathy type 1,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23798481[PMID],23798481
397933,Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23674175[PMID],23674175
397927,Sacral agenesis-abnormal ossification of the vertebral bodies-persistent notochordal canal syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24369075[PMID],24369075
397922,Ferro-cerebro-cutaneous syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24259288[PMID],24259288
397787,Severe combined immunodeficiency due to IKK2 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25139357[PMID],25139357
397755,Periodic paralysis with transient compartment-like syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24240197[PMID],24240197
397758,Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24026677[PMID],24026677
397744,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21480433[PMID],21480433
397750,Periodic paralysis with later-onset distal motor neuropathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24153443[PMID],24153443
397725,COASY protein-associated neurodegeneration,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24360804[PMID],24360804
397735,Autosomal dominant Charcot-Marie-Tooth disease type 2U,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23729695[PMID],23729695
397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_27913285[PMID],27913285
397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24360808[PMID]_20503315[PMID],24360808
397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24360808[PMID]_20503315[PMID],20503315
397695,3q27.3 microdeletion syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24133203[PMID],24133203
397623,Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24290375[PMID],24290375
397615,Obesity due to CEP19 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24268657[PMID],24268657
397618,Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24290379[PMID],24290379
397596,Activated PI3K-delta syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24136356[PMID],24136356
397593,Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23814038[PMID]_24498631[PMID],23814038
397593,Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23814038[PMID]_24498631[PMID],24498631
397612,Macrocephaly-developmental delay syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24239382[PMID],24239382
397606,PrP systemic amyloidosis,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25623792[PMID],25623792
397590,Silver-Russell syndrome due to a point mutation,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24065356[PMID],24065356
399058,Alpha-B crystallin-related late-onset myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21920752[PMID]_9731540[PMID]_14681890[PMID]_20171888[PMID],21920752
399058,Alpha-B crystallin-related late-onset myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21920752[PMID]_9731540[PMID]_14681890[PMID]_20171888[PMID],9731540
399058,Alpha-B crystallin-related late-onset myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21920752[PMID]_9731540[PMID]_14681890[PMID]_20171888[PMID],14681890
399058,Alpha-B crystallin-related late-onset myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21920752[PMID]_9731540[PMID]_14681890[PMID]_20171888[PMID],20171888
399086,Finnish upper limb-onset distal myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_12847162[PMID],12847162
399081,KLHL9-related early-onset distal myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20554658[PMID],20554658
399103,Distal nebulin myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29070751[PMID]_25205138[PMID],29070751
399103,Distal nebulin myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29070751[PMID]_25205138[PMID],25205138
399096,Distal anoctaminopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_9673985[PMID]_25864073[PMID],9673985
